Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region
CA-2016-123666,,,Standard Class,SP-20545,United States,New York City,New York,10011,East
CA-2016-143308,2016-04-11,2016-04-11,Same Day,RC-19825,United States,Louisville,Kentucky,40214,South
CA-2017-132682,2017-08-06,2017-10-06,Second Class,TH-21235,United States,Dallas,Texas,75081,Central
CA-2014-156314,,,First Class,RP-19390,United States,Cleveland,Ohio,44105,East
US-2017-106663,2017-09-06,,Standard Class,MO-17800,United States,Chicago,Illinois,60653,Central
CA-2017-111178,,,Standard Class,TD-20995,United States,Quincy,Illinois,62301,Central
CA-2017-130351,2017-05-12,2017-08-12,First Class,RB-19570,United States,Columbus,Indiana,47201,Central
US-2017-119438,,,Standard Class,CD-11980,United States,Tyler,Texas,75701,Central
CA-2016-164511,,,Standard Class,DJ-13630,United States,New York City,New York,10024,East
US-2017-168116,2017-04-11,2017-04-11,Same Day,GT-14635,United States,Burlington,North Carolina,27217,South
CA-2014-157784,2014-05-07,2014-08-07,First Class,MC-17845,United States,Jackson,Mississippi,39212,South
CA-2017-161480,,,Standard Class,RA-19285,United States,New York City,New York,10035,East
US-2014-117135,,,Second Class,NP-18325,United States,Waynesboro,Virginia,22980,South
CA-2015-131534,,2015-02-04,Standard Class,AB-10165,United States,Los Angeles,California,90036,West
CA-2015-119291,,,First Class,JO-15550,United States,Chester,Pennsylvania,19013,East
CA-2017-114552,2017-02-09,2017-08-09,Standard Class,Dl-13600,United States,Cleveland,Ohio,44105,East
CA-2016-163755,2016-04-11,2016-08-11,Second Class,AS-10285,United States,Seattle,Washington,98103,West
CA-2015-142027,2015-09-04,,Standard Class,JK-15370,United States,Long Beach,California,90805,West
CA-2014-138527,2014-12-09,,Standard Class,BN-11470,United States,Cary,North Carolina,27511,South
CA-2014-112158,2014-02-12,2014-04-12,First Class,DP-13165,United States,New York City,New York,10035,East
CA-2014-113887,2014-05-04,2014-07-04,First Class,TH-21550,United States,New York City,New York,10035,East
CA-2017-146136,2017-03-09,2017-07-09,Standard Class,AP-10915,United States,Palm Coast,Florida,32137,South
US-2017-100048,,,Standard Class,RS-19765,United States,Mount Vernon,New York,10550,East
CA-2014-153150,2014-01-07,2014-06-07,Second Class,Dl-13600,United States,Seattle,Washington,98105,West
CA-2014-130092,2014-11-01,,First Class,SV-20365,United States,Dover,Delaware,19901,East
CA-2017-108910,,,Standard Class,KC-16540,United States,Newark,Ohio,43055,East
CA-2014-104472,2014-02-06,2014-07-06,Standard Class,CK-12325,United States,Orem,Utah,84057,West
CA-2016-112942,,,Standard Class,RD-19810,United States,Los Angeles,California,90045,West
CA-2016-142335,,,Standard Class,MP-17965,United States,Detroit,Michigan,48205,Central
CA-2014-117429,2014-07-10,,Standard Class,MR-17545,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-114713,2016-07-07,2016-12-07,Standard Class,SC-20695,United States,Hialeah,Florida,33012,South
CA-2017-144113,,,Standard Class,JF-15355,United States,Austin,Texas,78745,Central
US-2016-150861,2016-03-12,2016-06-12,First Class,EG-13900,United States,Oceanside,New York,11572,East
CA-2017-131954,,,Standard Class,DS-13030,United States,Seattle,Washington,98115,West
CA-2014-132500,2014-08-09,2014-12-09,Standard Class,GZ-14470,United States,San Francisco,California,94110,West
CA-2014-112326,2014-04-01,2014-08-01,Standard Class,PO-19195,United States,Naperville,Illinois,60540,Central
US-2016-146710,,2016-01-09,Standard Class,SS-20875,United States,Dallas,Texas,75220,Central
CA-2014-124429,,,Same Day,MH-17785,United States,San Diego,California,92105,West
CA-2016-150889,,,Second Class,PB-19105,United States,Evanston,Illinois,60201,Central
CA-2017-126074,2017-02-10,2017-06-10,Standard Class,RF-19735,United States,Trenton,Michigan,48183,Central
CA-2016-110499,2016-07-04,2016-09-04,First Class,YC-21895,United States,San Francisco,California,94110,West
CA-2015-135272,2015-07-12,2015-12-12,Standard Class,MS-17830,United States,Los Angeles,California,90036,West
CA-2016-140928,,,Standard Class,NB-18655,United States,Jacksonville,Florida,32216,South
CA-2014-106803,,2015-02-01,Standard Class,DC-13285,United States,Cottage Grove,Minnesota,55016,Central
CA-2017-117240,,,Standard Class,CP-12340,United States,New York City,New York,10009,East
CA-2017-133333,,,Standard Class,BF-11020,United States,Green Bay,Wisconsin,54302,Central
CA-2015-112319,,2015-05-09,Standard Class,AR-10510,United States,Los Angeles,California,90004,West
CA-2017-126046,2017-03-11,2017-07-11,Standard Class,JC-16105,United States,Atlanta,Georgia,30318,South
CA-2015-114923,2015-08-02,,Standard Class,LH-17020,United States,Columbus,Ohio,43229,East
CA-2014-162775,,,Second Class,CS-12250,United States,Bossier City,Louisiana,71111,South
CA-2014-106810,,,Standard Class,AJ-10795,United States,Saint Petersburg,Florida,33710,South
CA-2016-157245,,,Standard Class,LE-16810,United States,Arlington,Virginia,22204,South
CA-2017-104220,,2017-05-02,Standard Class,BV-11245,United States,Des Moines,Iowa,50315,Central
CA-2014-165974,,2014-06-07,Standard Class,DL-12865,United States,Cincinnati,Ohio,45231,East
CA-2015-144267,,,First Class,NZ-18565,United States,San Francisco,California,94110,West
US-2015-157014,2015-03-10,2015-06-10,Second Class,BM-11785,United States,Columbus,Ohio,43229,East
CA-2015-154921,,,Standard Class,EA-14035,United States,Columbia,South Carolina,29203,South
CA-2017-129567,,,Second Class,CL-12565,United States,Lancaster,California,93534,West
CA-2015-154620,2015-12-12,,Standard Class,LT-17110,United States,Lancaster,California,93534,West
CA-2015-115938,,,Standard Class,SA-20830,United States,Richmond,Virginia,23223,South
CA-2016-105256,,,Same Day,JK-15730,United States,Asheville,North Carolina,28806,South
CA-2014-156433,,,Standard Class,ES-14020,United States,San Francisco,California,94110,West
CA-2017-151428,,,Standard Class,RH-19495,United States,Rochester,Minnesota,55901,Central
CA-2015-124653,,,First Class,DB-13120,United States,Rochester,New York,14609,East
CA-2015-101910,,2015-03-12,Standard Class,CD-11920,United States,Lake Elsinore,California,92530,West
CA-2017-105809,,,First Class,HW-14935,United States,San Diego,California,92105,West
CA-2016-136133,,,Second Class,HW-14935,United States,New York City,New York,10024,East
CA-2016-115504,2016-12-03,,Standard Class,MC-18130,United States,Monroe,Louisiana,71203,South
CA-2017-135783,,,First Class,GM-14440,United States,San Francisco,California,94122,West
CA-2014-134313,2014-01-11,2014-07-11,Standard Class,RA-19915,United States,Denver,Colorado,80219,West
CA-2015-140921,2015-03-02,2015-05-02,First Class,AA-10375,United States,Omaha,Nebraska,68104,Central
CA-2014-151995,,,First Class,ZC-21910,United States,Edmonds,Washington,98026,West
CA-2017-143686,,,Same Day,PJ-19015,United States,Santa Ana,California,92704,West
CA-2015-106565,,,First Class,BW-11110,United States,Milwaukee,Wisconsin,53209,Central
CA-2016-149370,,,Standard Class,DB-13210,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-140858,,2014-02-07,Standard Class,CA-12775,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-101434,,,Standard Class,TR-21325,United States,Belleville,New Jersey,7109,East
US-2014-102071,2014-09-05,,Standard Class,PG-18820,United States,San Francisco,California,94110,West
CA-2017-126956,,,Standard Class,GT-14710,United States,Lakeville,Minnesota,55044,Central
CA-2017-129462,,,Second Class,JE-15745,United States,Florence,Kentucky,41042,South
CA-2016-165316,,,Standard Class,JB-15400,United States,Tampa,Florida,33614,South
US-2014-115987,2014-08-09,,Second Class,LH-17020,United States,Tyler,Texas,75701,Central
US-2017-156083,2017-04-11,2017-11-11,Standard Class,JL-15175,United States,Columbia,Tennessee,38401,South
US-2016-137547,2016-07-03,2016-12-03,Standard Class,EB-13705,United States,Fort Worth,Texas,76106,Central
CA-2015-100454,,,Standard Class,BM-11650,United States,New York City,New York,10035,East
CA-2016-161669,2016-07-11,2016-09-11,First Class,EM-14095,United States,Los Angeles,California,90036,West
CA-2015-114300,,,Standard Class,AF-10885,United States,Louisville,Kentucky,40214,South
CA-2017-107503,2017-01-01,2017-06-01,Standard Class,GA-14725,United States,Lorain,Ohio,44052,East
CA-2014-107755,2014-07-02,2014-12-02,Standard Class,CK-12760,United States,Linden,New Jersey,7036,East
CA-2016-152534,,,Second Class,DP-13105,United States,Salinas,California,93905,West
CA-2016-113747,,2016-04-06,Standard Class,VD-21670,United States,Jackson,Mississippi,39212,South
CA-2016-123274,,,Standard Class,GT-14710,United States,New York City,New York,10035,East
CA-2014-125612,2014-03-08,2014-08-08,Standard Class,BK-11260,United States,New York City,New York,10035,East
CA-2017-161984,2017-10-04,,Standard Class,SJ-20125,United States,New Brunswick,New Jersey,8901,East
CA-2014-133851,2014-09-06,,Standard Class,CM-12445,United States,San Francisco,California,94122,West
CA-2016-134474,2016-05-01,2016-07-01,Second Class,AJ-10795,United States,Jacksonville,Florida,32216,South
CA-2014-149020,2014-10-01,,Standard Class,AJ-10780,United States,Springfield,Virginia,22153,South
CA-2016-134362,,2016-02-10,First Class,LS-16945,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-136742,2014-06-04,2014-10-04,Standard Class,GP-14740,United States,Lancaster,Pennsylvania,17602,East
CA-2016-158099,2016-03-09,2016-05-09,First Class,PK-18910,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-131128,,,First Class,TB-21520,United States,Concord,New Hampshire,3301,East
CA-2014-148488,2014-10-12,,Standard Class,SM-20005,United States,New York City,New York,10009,East
CA-2017-114636,,,Standard Class,GA-14725,United States,Charlotte,North Carolina,28205,South
CA-2016-116736,,,Standard Class,CC-12430,United States,Concord,New Hampshire,3301,East
US-2014-158638,,,Standard Class,AG-10765,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-111689,,2017-02-12,Second Class,HP-14815,United States,New York City,New York,10024,East
CA-2015-129098,2015-09-10,,Standard Class,DK-13090,United States,Springfield,Virginia,22153,South
US-2017-123463,,,Same Day,GZ-14470,United States,San Francisco,California,94109,West
CA-2016-165148,,,First Class,PM-19135,United States,Detroit,Michigan,48227,Central
CA-2014-134061,,2014-04-05,Standard Class,LL-16840,United States,Rochester,New York,14609,East
CA-2015-143602,,,Second Class,JS-15595,United States,Los Angeles,California,90045,West
CA-2017-115364,,2017-02-07,Standard Class,OT-18730,United States,San Diego,California,92105,West
CA-2017-150707,,,Standard Class,EL-13735,United States,Columbia,Maryland,21044,East
CA-2014-104976,2014-09-12,,Standard Class,CK-12760,United States,San Francisco,California,94122,West
CA-2017-132934,,,Standard Class,JE-15475,United States,New Rochelle,New York,10801,East
CA-2017-133256,,,First Class,TH-21550,United States,Detroit,Michigan,48227,Central
CA-2016-105494,2016-10-11,2016-12-11,First Class,PC-18745,United States,San Francisco,California,94122,West
CA-2016-140634,2016-03-10,2016-06-10,Second Class,HL-15040,United States,Houston,Texas,77095,Central
CA-2014-144407,2014-09-09,,Standard Class,MS-17365,United States,Detroit,Michigan,48227,Central
CA-2017-160983,,,Second Class,GB-14530,United States,Auburn,New York,13021,East
US-2016-114622,2016-10-04,2016-12-04,First Class,JR-16210,United States,Springfield,Ohio,45503,East
CA-2017-150959,2017-11-11,,First Class,TD-20995,United States,Garland,Texas,75043,Central
CA-2017-132353,,,First Class,DB-13060,United States,Chicago,Illinois,60653,Central
CA-2016-130477,2016-08-04,2016-12-04,Standard Class,LC-17140,United States,Los Angeles,California,90032,West
CA-2017-143259,,2018-03-01,Standard Class,PO-18865,United States,New York City,New York,10009,East
CA-2017-137596,2017-02-09,2017-07-09,Standard Class,BE-11335,United States,Jackson,Michigan,49201,Central
CA-2015-133627,,2015-07-06,Standard Class,SC-20050,United States,Norwich,Connecticut,6360,East
CA-2017-102519,,,First Class,BM-11650,United States,Milwaukee,Wisconsin,53209,Central
US-2014-141215,,,Standard Class,KL-16555,United States,San Antonio,Texas,78207,Central
CA-2016-165218,2016-05-03,2016-11-03,Standard Class,RW-19630,United States,Dallas,Texas,75220,Central
CA-2014-138296,2014-05-12,2014-12-12,Standard Class,RC-19825,United States,Alexandria,Virginia,22304,South
CA-2015-111164,2015-11-04,,Standard Class,SE-20110,United States,New York City,New York,10009,East
CA-2016-149797,,,Standard Class,AH-10075,United States,New York City,New York,10011,East
CA-2014-132962,,,First Class,JM-15535,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-115091,2015-05-10,2015-09-10,Standard Class,JJ-15760,United States,Springfield,Virginia,22153,South
CA-2017-144932,,,First Class,AB-10165,United States,Toledo,Ohio,43615,East
CA-2017-114216,2017-02-09,2017-06-09,Standard Class,RK-19300,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-140081,,,Standard Class,CG-12040,United States,Philadelphia,Pennsylvania,19120,East
US-2017-111745,2017-05-11,2017-06-11,First Class,RA-19885,United States,Farmington,New Mexico,87401,West
CA-2015-148250,,,Standard Class,RP-19270,United States,Riverside,California,92503,West
CA-2016-105760,,,First Class,KC-16255,United States,San Francisco,California,94110,West
CA-2016-142958,,,Standard Class,RW-19630,United States,Torrance,California,90503,West
CA-2015-120880,,2015-03-06,Standard Class,JL-15850,United States,Seattle,Washington,98105,West
US-2015-140200,,,First Class,CA-12775,United States,Mesa,Arizona,85204,West
US-2017-110576,,2017-02-12,Standard Class,RB-19795,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-131156,2017-03-04,2017-07-04,Standard Class,KH-16360,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-136539,,2018-01-01,Standard Class,GH-14665,United States,Round Rock,Texas,78664,Central
CA-2017-119305,,2017-04-12,Standard Class,SW-20275,United States,Jackson,Mississippi,39212,South
CA-2017-102414,,,Second Class,JA-15970,United States,Phoenix,Arizona,85023,West
CA-2015-112571,,,Same Day,DL-12925,United States,Oceanside,California,92054,West
CA-2017-152142,,,Standard Class,LW-16990,United States,San Francisco,California,94110,West
CA-2015-160059,,2015-01-12,Standard Class,TB-21190,United States,Fayetteville,Arkansas,72701,South
CA-2016-120859,2016-01-09,2016-04-09,First Class,CV-12805,United States,San Francisco,California,94110,West
CA-2014-127488,,,Second Class,MS-17365,United States,Boca Raton,Florida,33433,South
CA-2017-135279,2017-09-04,2017-11-04,First Class,BS-11800,United States,New York City,New York,10011,East
CA-2014-115791,,,Second Class,DL-13315,United States,Philadelphia,Pennsylvania,19134,East
US-2017-103247,2017-05-10,2017-08-10,Second Class,PO-19195,United States,New York City,New York,10011,East
US-2017-100209,2017-09-07,,Standard Class,TD-20995,United States,Portland,Oregon,97206,West
CA-2017-159366,2017-07-01,2017-10-01,First Class,BW-11110,United States,Detroit,Michigan,48205,Central
CA-2016-145499,,,First Class,RW-19690,United States,Wilmington,North Carolina,28403,South
CA-2015-157035,2015-09-12,2015-12-12,First Class,KB-16600,United States,Columbus,Indiana,47201,Central
CA-2016-144939,2016-03-10,2016-08-10,Standard Class,EB-13870,United States,New York City,New York,10035,East
CA-2014-163419,2014-11-11,,Second Class,TZ-21580,United States,Louisville,Colorado,80027,West
CA-2017-100314,,2017-05-10,Standard Class,AS-10630,United States,Pasadena,Texas,77506,Central
CA-2015-146829,2015-10-03,2015-10-03,Same Day,TS-21340,United States,Houston,Texas,77041,Central
CA-2017-167899,,,Standard Class,JG-15805,United States,Auburn,New York,13021,East
CA-2015-153549,,,Second Class,SL-20155,United States,Jacksonville,Florida,32216,South
